timestamp,cpu_percent,ram_percent,gpu_load,cpu_temp,gpu_temp,cpu_limit,cpu_temp_limit,gpu_temp_limit,alert_main
2025-11-28 15:20:37,92.9,75.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:38,95.3,75.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:40,83.8,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:42,90.1,75.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:44,100.0,75.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:46,99.3,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:50,99.8,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:52,99.0,76.3,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:53,71.6,76.3,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:54,60.6,76.3,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:55,72.2,76.1,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:57,67.4,76.1,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:58,69.5,76.1,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:20:59,69.2,76.1,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:00,75.2,76.1,,100000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:02,68.2,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:03,74.0,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:04,70.7,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:05,62.3,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:06,73.7,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:08,62.5,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:09,73.6,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:10,67.3,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:11,64.8,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:12,67.9,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:13,68.6,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:15,63.0,75.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:16,64.2,75.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:17,68.0,75.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:18,62.6,75.3,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:19,69.3,75.6,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:21,78.7,75.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:22,68.6,75.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:23,91.0,76.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:24,48.8,76.7,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:25,54.4,76.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:27,38.1,76.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:28,44.0,76.4,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:29,35.0,76.5,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:30,47.7,76.2,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:31,41.9,76.1,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:32,40.0,75.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:34,45.1,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:35,48.6,75.8,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:36,37.1,76.0,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:37,38.2,75.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:38,47.4,75.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:39,36.7,75.9,,97000.0,,80.0,75.0,80.0,1
2025-11-28 15:21:40,40.2,75.9,,,,80.0,75.0,80.0,0
2025-11-28 15:26:26,36.8,75.9,,97000.0,,80.0,75.0,80.0,1
